route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Beawar (Rajasthan) to Jaipur (Rajasthan)
From INR 206",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,03h 30m,23:00,350.0,3.5,42 Seats available
"Beawar (Rajasthan) to Jaipur (Rajasthan)
From INR 206",https://www.redbus.in/bus-tickets/beawer-to-jaipur,,,,,,,,38 Seats available
"Udaipur to Jodhpur
From INR 285",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Volvo Multi-Axle A/C seater/sleeper (2+1),17:10,04h 45m,21:55,600.0,4.4,52 Seats available
"Udaipur to Jodhpur
From INR 285",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,04h 30m,21:30,550.0,4.4,10 Seats available
"Udaipur to Jodhpur
From INR 285",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),12:50,04h 30m,17:20,550.0,4.0,19 Seats available
"Udaipur to Jodhpur
From INR 285",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,,,,,,,,33 Seats available
"Udaipur to Jodhpur
From INR 285",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,,,,,,,,37 Seats available
"Jaipur (Rajasthan) to Jodhpur
From INR 356",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:15,07h 20m,05:35,600.0,4.6,27 Seats available
"Jaipur (Rajasthan) to Jodhpur
From INR 356",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,06h 35m,05:05,450.0,4.5,41 Seats available
"Jaipur (Rajasthan) to Jodhpur
From INR 356",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,500.0,4.4,33 Seats available
"Jaipur (Rajasthan) to Jodhpur
From INR 356",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,,,,,,,,35 Seats available
"Jaipur (Rajasthan) to Jodhpur
From INR 356",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,,,,,,,,32 Seats available
"Sikar to Jaipur (Rajasthan)
From INR 129",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rathore Travels Madho,NON AC Seater / Sleeper 2+1,11:00,02h 30m,13:30,350.0,3.2,37 Seats available
"Sikar to Jaipur (Rajasthan)
From INR 129",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Salasar Darshan Travels,Non AC Seater (2+3),14:20,02h 10m,16:30,260.0,3.4,56 Seats available
"Sikar to Jaipur (Rajasthan)
From INR 129",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Salasar Darshan Travels,Non AC Seater (2+3),16:50,02h 20m,19:10,260.0,3.4,55 Seats available
"Sikar to Jaipur (Rajasthan)
From INR 129",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,02h 55m,21:40,324.0,3.5,44 Seats available
"Sikar to Jaipur (Rajasthan)
From INR 129",https://www.redbus.in/bus-tickets/sikar-to-jaipur,,,,,,,,22 Seats available
"Kishangarh to Jaipur (Rajasthan)
From INR 120",https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,13:10,01h 35m,14:45,300.0,3.3,38 Seats available
"Kishangarh to Jaipur (Rajasthan)
From INR 120",https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,V k jain travels,NON A/C Seater/ Sleeper (2+1),14:15,02h 46m,17:01,300.0,3.0,36 Seats available
"Kishangarh to Jaipur (Rajasthan)
From INR 120",https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,15:45,02h 45m,18:30,250.0,3.9,36 Seats available
"Kishangarh to Jaipur (Rajasthan)
From INR 120",https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),18:45,02h 00m,20:45,300.0,3.9,39 Seats available
"Kishangarh to Jaipur (Rajasthan)
From INR 120",https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,,,,,,,,42 Seats available
"Aligarh (uttar pradesh) to Jaipur (Rajasthan)
From INR 369",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,08h 45m,06:00,400.0,3.6,34 Seats available
"Aligarh (uttar pradesh) to Jaipur (Rajasthan)
From INR 369",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Rinku Travels,NON AC Seater / Sleeper 2+1,21:00,07h 10m,04:10,400.0,3.1,47 Seats available
"Jodhpur to Beawar (Rajasthan)
From INR 167",https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,11:00,03h 40m,14:40,270.0,3.9,36 Seats available
"Jodhpur to Beawar (Rajasthan)
From INR 167",https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,12:00,02h 55m,14:55,400.0,3.1,25 Seats available
"Jodhpur to Beawar (Rajasthan)
From INR 167",https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,A/C Seater / Sleeper (2+1),14:00,03h 20m,17:20,370.0,3.9,39 Seats available
"Jodhpur to Beawar (Rajasthan)
From INR 167",https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,04h 00m,19:30,270.0,3.9,42 Seats available
"Jodhpur to Beawar (Rajasthan)
From INR 167",https://www.redbus.in/bus-tickets/jodhpur-to-beawer,,,,,,,,41 Seats available
"Kota(Rajasthan) to Jaipur (Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),18:00,04h 40m,22:40,278.0,4.1,31 Seats available
"Kota(Rajasthan) to Jaipur (Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,05h 15m,22:15,333.0,4.0,26 Seats available
"Kota(Rajasthan) to Jaipur (Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Priya Bus Service,AC Seater (2+2),10:40,04h 45m,15:25,379.0,3.7,31 Seats available
"Kota(Rajasthan) to Jaipur (Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,,,,,,,,28 Seats available
"Kota(Rajasthan) to Jaipur (Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,,,,,,,,27 Seats available
"Jaipur (Rajasthan) to Aligarh (uttar pradesh)
From INR 369",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07h 41m,07:25,361.0,3.3,52 Seats available
"Jaipur (Rajasthan) to Aligarh (uttar pradesh)
From INR 369",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,07h 10m,04:25,400.0,3.6,46 Seats available
"Jaipur (Rajasthan) to Aligarh (uttar pradesh)
From INR 369",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 00m,04:00,499.0,3.2,29 Seats available
"Jaipur (Rajasthan) to Aligarh (uttar pradesh)
From INR 369",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 25m,04:55,400.0,4.4,46 Seats available
"Jaipur (Rajasthan) to Aligarh (uttar pradesh)
From INR 369",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,,,,,,,,40 Seats available
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,05h 30m,03:30,500.0,3.9,19 Seats available
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Laxmi Shatabdi Travels,NON A/C Seater/ Sleeper (2+1),22:30,06h 45m,05:15,250.0,3.6,37 Seats available
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Babu Travels,A/C Sleeper (2+1),18:30,05h 12m,23:42,501.0,3.9,22 Seats available
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Priya Bus Service,AC Seater (2+2),17:25,04h 50m,22:15,379.0,3.8,29 Seats available
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,,,,,,,,27 Seats available
"Pali (Rajasthan) to Udaipur
From INR 212",https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,12:30,04h 50m,17:20,350.0,4.2,45 Seats available
"Pali (Rajasthan) to Udaipur
From INR 212",https://www.redbus.in/bus-tickets/pali-to-udaipur,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,14:35,05h 30m,20:05,360.0,3.3,34 Seats available
"Pali (Rajasthan) to Udaipur
From INR 212",https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,A/C Seater / Sleeper (2+1),15:20,04h 40m,20:00,460.0,4.4,35 Seats available
"Pali (Rajasthan) to Udaipur
From INR 212",https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,16:30,06h 10m,22:40,350.0,4.2,39 Seats available
"Pali (Rajasthan) to Udaipur
From INR 212",https://www.redbus.in/bus-tickets/pali-to-udaipur,,,,,,,,42 Seats available
"Udaipur to Pali (Rajasthan)
From INR 212",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),12:50,03h 35m,16:25,550.0,4.4,19 Seats available
"Udaipur to Pali (Rajasthan)
From INR 212",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,A/C Seater / Sleeper (2+1),13:45,04h 40m,18:25,500.0,4.4,40 Seats available
"Udaipur to Pali (Rajasthan)
From INR 212",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,NON AC Seater / Sleeper 2+1,16:00,04h 40m,20:40,300.0,3.6,49 Seats available
"Udaipur to Pali (Rajasthan)
From INR 212",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,03h 35m,20:35,550.0,4.7,12 Seats available
"Udaipur to Pali (Rajasthan)
From INR 212",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,,,,,,,,53 Seats available
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sharma travel agency,A/C Seater / Sleeper (2+1),11:10,04h 30m,15:40,428.0,3.0,19 Seats available
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Shree karni Travels,A/C Seater / Sleeper (2+1),14:15,05h 10m,19:25,381.0,3.3,42 Seats available
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Shree karni Travels,Non A/C Seater / Sleeper (2+1),15:20,04h 10m,19:30,350.0,3.3,42 Seats available
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Milan Travels,A/C Seater / Sleeper (2+1),15:20,03h 10m,18:30,523.0,4.6,18 Seats available
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,,,,,,,,28 Seats available
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,05h 30m,01:00,450.0,1.3,37 Seats available
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,03h 15m,23:15,600.0,1.5,44 Seats available
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:30,04h 00m,00:30,570.0,2.6,56 Seats available
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Savariya Travels & Transport,A/C Sleeper (2+1),12:30,05h 30m,18:00,2899.0,3.5,28 Seats available
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,,,,,,,,14 Seats available
"Kishangarh to Jodhpur
From INR 250",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:00,04h 40m,03:40,450.0,3.4,40 Seats available
"Kishangarh to Jodhpur
From INR 250",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Swagat Travels,A/C Seater / Sleeper (2+1),22:00,05h 20m,03:20,350.0,3.3,46 Seats available
"Kishangarh to Jodhpur
From INR 250",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Deepak Travells,NON A/C Seater/ Sleeper (2+1),21:40,04h 35m,02:15,500.0,3.3,37 Seats available
"Kishangarh to Jodhpur
From INR 250",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),21:00,04h 30m,01:30,400.0,3.0,22 Seats available
"Kishangarh to Jodhpur
From INR 250",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,,,,,,,,46 Seats available
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),17:30,04h 50m,22:20,463.0,4.3,34 Seats available
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04h 25m,04:15,810.0,4.5,28 Seats available
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Neeraj travels,A/C Seater / Sleeper (2+1),23:20,05h 05m,04:25,500.0,3.5,34 Seats available
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,,,,,,,,37 Seats available
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,,,,,,,,36 Seats available
"Kota(Rajasthan) to Udaipur
From INR 306",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Paras Travels,A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,352.0,4.1,23 Seats available
"Kota(Rajasthan) to Udaipur
From INR 306",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,350.0,3.9,34 Seats available
"Kota(Rajasthan) to Udaipur
From INR 306",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,07h 00m,05:00,350.0,3.7,31 Seats available
"Kota(Rajasthan) to Udaipur
From INR 306",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,,,,,,,,37 Seats available
"Kota(Rajasthan) to Udaipur
From INR 306",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,,,,,,,,20 Seats available
"Jaipur (Rajasthan) to Pilani
From INR 263",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:30,05h 30m,18:00,278.0,3.6,42 Seats available
"Jaipur (Rajasthan) to Pilani
From INR 263",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Devraj Travels,Bharat Benz A/C Seater (2+2),12:40,05h 50m,18:30,300.0,4.3,42 Seats available
"Jaipur (Rajasthan) to Pilani
From INR 263",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Neeraj travels,A/C Seater / Sleeper (2+1),15:00,05h 02m,20:02,350.0,3.4,28 Seats available
"Jaipur (Rajasthan) to Pilani
From INR 263",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),17:30,04h 20m,21:50,462.0,4.8,21 Seats available
"Jaipur (Rajasthan) to Pilani
From INR 263",https://www.redbus.in/bus-tickets/jaipur-to-pilani,,,,,,,,35 Seats available
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,GV Tours,A/C Seater/Sleeper (2+1),16:00,04h 50m,20:50,463.0,3.0,34 Seats available
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05h 30m,02:30,499.0,3.0,29 Seats available
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,A/C Sleeper (2+1),14:30,06h 00m,20:30,601.0,1.5,36 Seats available
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,05h 59m,00:59,300.0,2.5,45 Seats available
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,,,,,,,,41 Seats available
"Bikaner to Sikar
From INR 231",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Milan Travels,A/C Seater / Sleeper (2+1),14:30,03h 40m,18:10,476.0,4.2,29 Seats available
"Bikaner to Sikar
From INR 231",https://www.redbus.in/bus-tickets/bikaner-to-sikar,RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:40,03h 12m,17:52,750.0,3.5,31 Seats available
"Bikaner to Sikar
From INR 231",https://www.redbus.in/bus-tickets/bikaner-to-sikar,New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30,03h 10m,18:40,666.67,4.5,49 Seats available
"Bikaner to Sikar
From INR 231",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Maharaja Travels,,16:30,04h 15m,20:45,429.0,4.1,27 Seats available
"Bikaner to Sikar
From INR 231",https://www.redbus.in/bus-tickets/bikaner-to-sikar,,,,,,,,30 Seats available
"Burdwan to Kolkata
From INR 95",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),10:50,03h 00m,13:45,429.0,3.8,26 Seats available
"Burdwan to Kolkata
From INR 95",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),11:00,03h 00m,14:00,429.0,4.5,32 Seats available
"Burdwan to Kolkata
From INR 95",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Express Line,Volvo 9600 A/C Semi Sleeper (2+2),11:40,02h 50m,14:30,429.0,4.8,29 Seats available
"Burdwan to Kolkata
From INR 95",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),12:10,02h 50m,15:00,429.0,3.7,15 Seats available
"Burdwan to Kolkata
From INR 95",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Greenline,,12:30,03h 00m,15:30,429.0,3.9,26 Seats available
"Kolkata to Burdwan
From INR 95",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline (Karunamoyee),Volvo A/C Seater (2+2),11:00,02h 30m,13:30,429.0,4.5,24 Seats available
"Kolkata to Burdwan
From INR 95",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),11:00,01h 45m,12:45,429.0,4.2,22 Seats available
"Kolkata to Burdwan
From INR 95",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Express Line,Volvo A/C Seater (2+2),11:05,01h 30m,12:35,429.0,4.8,35 Seats available
"Kolkata to Burdwan
From INR 95",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Greenline,Volvo A/C Seater (2+2),11:30,02h 30m,14:00,429.0,5.0,36 Seats available
"Kolkata to Burdwan
From INR 95",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,,,,,,,,36 Seats available
"Durgapur (West Bengal) to Kolkata
From INR 150",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),11:00,04h 00m,15:00,486.0,3.2,12 Seats available
"Durgapur (West Bengal) to Kolkata
From INR 150",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),11:10,04h 00m,15:00,486.0,3.7,13 Seats available
"Durgapur (West Bengal) to Kolkata
From INR 150",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Greenline,Volvo A/C Seater (2+2),11:30,04h 00m,15:30,486.0,4.4,26 Seats available
"Durgapur (West Bengal) to Kolkata
From INR 150",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Greenline (Karunamoyee),,12:00,03h 50m,15:50,486.0,4.6,27 Seats available
"Durgapur (West Bengal) to Kolkata
From INR 150",https://www.redbus.in/bus-tickets/durgapur-to-kolkata,,,,,,,,38 Seats available
"Kolkata to Haldia
From INR 98",https://www.redbus.in/bus-tickets/kolkata-to-haldia,Gogol City Service,AC Seater (2+3),12:50,02h 45m,15:35,148.0,4.2,52 Seats available
"Kolkata to Haldia
From INR 98",https://www.redbus.in/bus-tickets/kolkata-to-haldia,Gogol City Service,AC Seater (2+3),13:30,02h 45m,16:15,143.0,4.3,45 Seats available
"Kolkata to Haldia
From INR 98",https://www.redbus.in/bus-tickets/kolkata-to-haldia,KRISHNAKALI,A/C Seater (2+3),14:45,02h 45m,17:30,157.0,3.2,60 Seats available
"Kolkata to Haldia
From INR 98",https://www.redbus.in/bus-tickets/kolkata-to-haldia,Diamond City Service,A/C Executive (2+3),15:10,03h 45m,18:55,149.0,4.5,44 Seats available
"Kolkata to Haldia
From INR 98",https://www.redbus.in/bus-tickets/kolkata-to-haldia,Droupadi Paribahan,A/C Seater (2+3),14:10,02h 48m,16:58,160.0,2.8,60 Seats available
"Haldia to Kolkata
From INR 110",https://www.redbus.in/bus-tickets/haldia-to-kolkata,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,02h 45m,19:30,97.0,3.5,49 Seats available
"Kolkata to Durgapur (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,03h 00m,16:45,350.0,3.7,34 Seats available
"Kolkata to Durgapur (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Greenline (Karunamoyee),Volvo A/C Seater (2+2),11:00,04h 00m,15:00,486.0,4.2,25 Seats available
"Kolkata to Durgapur (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),11:00,03h 00m,14:00,486.0,4.2,22 Seats available
"Kolkata to Durgapur (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Express Line,Volvo A/C Seater (2+2),11:05,03h 20m,14:25,486.0,4.7,35 Seats available
"Kolkata to Durgapur (West Bengal)
From INR 150",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,,,,,,,,13 Seats available
"Kolkata to Arambagh (West Bengal)
From INR 76",https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - NON STOP - 11:30 - 579,Non AC Seater (2+3),11:30,02h 30m,14:00,95.0,3.8,50 Seats available
"Kolkata to Arambagh (West Bengal)
From INR 76",https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - NON STOP - 12:30 - 580,Non AC Seater (2+3),12:30,02h 30m,15:00,95.0,4.4,51 Seats available
"Kolkata to Arambagh (West Bengal)
From INR 76",https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - NON STOP - 14:30 - 582,Non AC Seater (2+3),14:30,02h 30m,17:00,95.0,3.7,49 Seats available
"Kolkata to Arambagh (West Bengal)
From INR 76",https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - NON STOP - 15:30 - 583,Non AC Seater (2+3),15:30,02h 30m,18:00,95.0,4.3,51 Seats available
"Kolkata to Arambagh (West Bengal)
From INR 76",https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,SBSTC-KOLKATA - ARAMBAG - 16:30 - 584,Non AC Seater (2+3),16:30,02h 30m,19:00,95.0,3.9,52 Seats available
"Digha to Kolkata
From INR 153",https://www.redbus.in/bus-tickets/digha-to-kolkata,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,04h 30m,18:15,499.0,4.7,8 Seats available
"Digha to Kolkata
From INR 153",https://www.redbus.in/bus-tickets/digha-to-kolkata,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),13:15,04h 30m,17:45,400.0,4.3,10 Seats available
"Digha to Kolkata
From INR 153",https://www.redbus.in/bus-tickets/digha-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:45,05h 10m,18:55,400.0,4.2,6 Seats available
"Digha to Kolkata
From INR 153",https://www.redbus.in/bus-tickets/digha-to-kolkata,,,,,,,,5 Seats available
"Digha to Kolkata
From INR 153",https://www.redbus.in/bus-tickets/digha-to-kolkata,,,,,,,,1 Seat available
"Kolkata to Digha
From INR 154",https://www.redbus.in/bus-tickets/kolkata-to-digha,Express Line,Volvo A/C Seater (2+2),23:45,05h 00m,04:45,499.0,4.5,43 Seats available
"Kolkata to Digha
From INR 154",https://www.redbus.in/bus-tickets/kolkata-to-digha,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,05h 00m,04:30,405.0,4.4,33 Seats available
"Kolkata to Digha
From INR 154",https://www.redbus.in/bus-tickets/kolkata-to-digha,Maa Chandi Travels,,22:00,07h 30m,05:30,370.0,4.4,34 Seats available
"Kolkata to Digha
From INR 154",https://www.redbus.in/bus-tickets/kolkata-to-digha,,,,,,,,24 Seats available
"Kolkata to Digha
From INR 154",https://www.redbus.in/bus-tickets/kolkata-to-digha,,,,,,,,26 Seats available
